,img_id_A,img_id_B,target
4264,1191b_num1.png,1191c_num1.png,1
4265,0513b_num5.png,0513c_num3.png,1
4266,0478b_num3.png,0478c_num7.png,1
4267,0692aa_num1.png,0692b_num1.png,1
4268,0703a_num4.png,0703b_num2.png,1
4269,0302a_num2.png,0302a_num5.png,1
4270,0314a_num1.png,0323a_num2.png,0
4271,0120a_num1.png,0157c_num4.png,0
4272,0911a_num5.png,0911c_num3.png,1
4273,0669a_num5.png,0669b_num3.png,1
4274,0374a_num2.png,0374b_num2.png,1
4275,0038a_num1.png,0094b_num5.png,0
4276,0200a_num2.png,0200aa_num1.png,1
4277,0287a_num3.png,0287b_num2.png,1
4278,0655c_num1.png,0655c_num2.png,1
4279,0515a_num1.png,0521c_num1.png,0
4280,1427a_num1.png,1427c_num4.png,1
4281,0722a_num1.png,0776a_num3.png,0
4282,0513b_num5.png,0513c_num4.png,1
4283,0318b_num1.png,0372b_num3.png,0
4284,1291a_num1.png,1330a_num2.png,0
4285,0608a_num1.png,0657b_num1.png,0
4286,0053a_num2.png,0053a_num3.png,1
4287,0106b_num1.png,0154b_num1.png,0
4288,0939a_num4.png,0939c_num2.png,1
4289,1259a_num1.png,1271b_num6.png,0
4290,0543a_num1.png,0585cc_num1.png,0
4291,0600a_num4.png,0600c_num5.png,1
4292,0901a_num1.png,0904b_num1.png,0
4293,0815c_num1.png,0815c_num3.png,1
4294,1134c_num5.png,1134c_num6.png,1
4295,0115a_num1.png,0156a_num1.png,0
4296,1328b_num3.png,1328b_num4.png,1
4297,0219a_num1.png,0247b_num4.png,0
4298,1408a_num1.png,1409c_num2.png,0
4299,0195a_num1.png,0226b_num2.png,0
4300,1204a_num3.png,1204b_num1.png,1
4301,0909b_num7.png,0909b_num8.png,1
4302,0826a_num1.png,0868b_num4.png,0
4303,1463a_num1.png,1463b_num1.png,1
4304,0902a_num1.png,0902b_num4.png,1
4305,0280a_num3.png,0338c_num2.png,0
4306,0234a_num3.png,0234b_num4.png,1
4307,0293a_num1.png,0337c_num2.png,0
4308,0413a_num1.png,0466a_num1.png,0
4309,0396b_num1.png,0407b_num2.png,0
4310,1435b_num1.png,1435b_num6.png,1
4311,0691a_num1.png,0715c_num4.png,0
4312,0132c_num1.png,0132c_num4.png,1
4313,1182b_num1.png,1182b_num2.png,1
4314,1222a_num1.png,1269a_num5.png,0
4315,0394a_num6.png,0394a_num7.png,1
4316,1256b_num1.png,1262a_num1.png,0
4317,0488a_num1.png,0488c_num1.png,1
4318,1140a_num1.png,1156b_num1.png,0
4319,1456a_num2.png,1460a_num1.png,0
4320,1188a_num1.png,1196b_num2.png,0
4321,0036b_num1.png,0046c_num2.png,0
4322,0699a_num1.png,0719c_num4.png,0
4323,0328aa_num1.png,0328c_num6.png,1
4324,1165a_num1.png,1194c_num2.png,0
4325,1267a_num1.png,1304c_num6.png,0
4326,1250a_num1.png,1269b_num2.png,0
4327,1044a_num1.png,1048b_num2.png,0
4328,0986b_num1.png,0986c_num1.png,1
4329,0698a_num1.png,0701b_num5.png,0
4330,0581a_num1.png,0590b_num1.png,0
4331,1055b_num1.png,1066b_num2.png,0
4332,1186b_num1.png,1186c_num5.png,1
4333,1530a_num2.png,1558b_num4.png,0
4334,0244a_num1.png,0306a_num1.png,0
4335,0302a_num1.png,0319b_num4.png,0
4336,0073a_num2.png,0107a_num2.png,0
4337,0973a_num1.png,1012b_num1.png,0
4338,0651a_num1.png,0684b_num1.png,0
4339,0865a_num1.png,0907c_num4.png,0
4340,0108a_num1.png,0154b_num4.png,0
4341,1291b_num5.png,1291c_num2.png,1
4342,0664a_num1.png,0664c_num2.png,1
4343,1155a_num1.png,1195b_num2.png,0
4344,0840a_num6.png,0840c_num2.png,1
4345,0008c_num1.png,0008c_num2.png,1
4346,0695c_num1.png,0695c_num2.png,1
4347,0780a_num4.png,0780b_num3.png,1
4348,1395b_num3.png,1395c_num1.png,1
4349,1483c_num1.png,1483c_num2.png,1
4350,1075a_num1.png,1091b_num2.png,0
4351,1444a_num1.png,1461b_num1.png,0
4352,0717bb_num1.png,0717c_num2.png,1
4353,1442b_num1.png,1442c_num1.png,1
4354,0840a_num1.png,0840a_num5.png,1
4355,1255a_num1.png,1272a_num3.png,0
4356,0886a_num2.png,0886a_num5.png,1
4357,1106a_num1.png,1116a_num1.png,0
4358,1529b_num1.png,1564b_num1.png,0
4359,1450a_num1.png,1482a_num1.png,0
4360,0917a_num2.png,0917c_num3.png,1
4361,1243a_num2.png,1259a_num3.png,0
4362,0337a_num1.png,0371a_num5.png,0
4363,1000a_num1.png,1039b_num4.png,0
4364,1474b_num4.png,1474c_num3.png,1
4365,0287b_num1.png,0287c_num2.png,1
4366,1193a_num1.png,1247b_num1.png,0
4367,1262a_num1.png,1310b_num1.png,0
4368,0448a_num1.png,0472a_num2.png,0
4369,0629c_num1.png,0629c_num4.png,1
4370,0523b_num1.png,0523c_num1.png,1
4371,1490a_num1.png,1533a_num2.png,0
4372,0164a_num1.png,0203a_num3.png,0
4373,0205c_num1.png,0233b_num2.png,0
4374,1519a_num2.png,1519c_num3.png,1
4375,0232b_num2.png,0232b_num5.png,1
4376,0972a_num2.png,0972c_num4.png,1
4377,0458a_num1.png,0485b_num2.png,0
4378,0225a_num1.png,0250b_num4.png,0
4379,0533b_num1.png,0552c_num3.png,0
4380,1321a_num1.png,1344a_num2.png,0
4381,0091b_num3.png,0091b_num7.png,1
4382,0193a_num4.png,0193c_num4.png,1
4383,0929a_num1.png,0935a_num4.png,0
4384,0836a_num2.png,0836b_num1.png,1
4385,0743a_num1.png,0794b_num4.png,0
4386,0505a_num1.png,0518c_num1.png,0
4387,1472c_num1.png,1489a_num3.png,0
4388,0160a_num1.png,0173c_num3.png,0
4389,0034b_num2.png,0034b_num4.png,1
4390,0539a_num1.png,0575c_num1.png,0
4391,1074a_num2.png,1074b_num1.png,1
4392,1394a_num1.png,1394c_num5.png,1
4393,0338a_num1.png,0366b_num1.png,0
4394,0879a_num1.png,0931a_num3.png,0
4395,1169a_num2.png,1169c_num3.png,1
4396,0780a_num1.png,0826a_num5.png,0
4397,0357a_num1.png,0357a_num2.png,1
4398,0543a_num1.png,0581b_num4.png,0
4399,0196a_num1.png,0196a_num4.png,1
4400,0678a_num1.png,0722a_num3.png,0
4401,0217c_num5.png,0217e_num1.png,1
4402,0068b_num2.png,0068c_num3.png,1
4403,0742a_num4.png,0742c_num4.png,1
4404,1424a_num1.png,1466b_num2.png,0
4405,1328a_num4.png,1328b_num1.png,1
4406,1008a_num1.png,1032c_num5.png,0
4407,0637a_num1.png,0687b_num3.png,0
4408,1024a_num1.png,1024b_num3.png,1
4409,0890a_num1.png,0931c_num4.png,0
4410,0462a_num1.png,0476b_num2.png,0
4411,0592b_num1.png,0592b_num3.png,1
4412,1504a_num2.png,1504b_num1.png,1
4413,0556c_num2.png,0556c_num6.png,1
4414,0309a_num1.png,0314b_num2.png,0
4415,0127b_num3.png,0127c_num2.png,1
4416,1273a_num1.png,1273a_num4.png,1
4417,0176b_num1.png,0188c_num2.png,0
4418,0326b_num1.png,0358a_num2.png,0
4419,1134a_num7.png,1134c_num2.png,1
4420,1138a_num1.png,1173b_num3.png,0
4421,0004b_num3.png,0004bb_num1.png,1
4422,0855a_num2.png,0855c_num4.png,1
4423,0497b_num5.png,0497c_num4.png,1
4424,0143a_num2.png,0143c_num2.png,1
4425,0191b_num2.png,0191c_num4.png,1
4426,0516b_num2.png,0516b_num5.png,1
4427,1560b_num4.png,1564b_num4.png,0
4428,1125a_num1.png,1150b_num2.png,0
4429,0708a_num3.png,0708c_num1.png,1
4430,0683a_num2.png,0683b_num5.png,1
4431,0481a_num1.png,0504c_num2.png,0
4432,1146c_num1.png,1146c_num4.png,1
4433,0060a_num1.png,0072b_num2.png,0
4434,0894a_num1.png,0931c_num2.png,0
4435,0303a_num2.png,0303a_num4.png,1
4436,0459b_num1.png,0511a_num1.png,0
4437,0213a_num1.png,0213a_num5.png,1
4438,0350a_num1.png,0350a_num2.png,1
4439,0301a_num1.png,0307c_num2.png,0
4440,0267a_num1.png,0269a_num3.png,0
4441,0456a_num1.png,0492b_num3.png,0
4442,0715a_num1.png,0756a_num3.png,0
4443,1268a_num2.png,1268c_num1.png,1
4444,1132a_num1.png,1148a_num6.png,0
4445,0962a_num1.png,1002b_num5.png,0
4446,1463a_num1.png,1517b_num2.png,0
4447,0721a_num5.png,0721b_num6.png,1
4448,0339a_num2.png,0339b_num2.png,1
4449,0778a_num1.png,0779c_num3.png,0
4450,1374b_num5.png,1374c_num2.png,1
4451,1296a_num1.png,1350c_num3.png,0
4452,0264c_num1.png,0317a_num3.png,0
4453,0910a_num1.png,0950a_num3.png,0
4454,1325a_num1.png,1350c_num1.png,0
4455,0583a_num2.png,0583b_num1.png,1
4456,1150a_num1.png,1183a_num6.png,0
4457,0994a_num3.png,0994a_num4.png,1
4458,0624a_num1.png,0666b_num3.png,0
4459,1298a_num1.png,1318c_num4.png,0
4460,0221b_num6.png,0221c_num4.png,1
4461,0676a_num1.png,0723b_num1.png,0
4462,0879a_num1.png,0913c_num3.png,0
4463,1499a_num1.png,1531c_num3.png,0
4464,0839a_num1.png,0852b_num1.png,0
4465,1488a_num1.png,1551b_num3.png,0
4466,1346a_num1.png,1404c_num1.png,0
4467,0249a_num1.png,0300c_num1.png,0
4468,0401a_num1.png,0401a_num3.png,1
4469,0801a_num3.png,0801b_num3.png,1
4470,1168a_num1.png,1168b_num1.png,1
4471,0393a_num1.png,0420b_num4.png,0
4472,1398c_num1.png,1400cc_num2.png,0
4473,0941a_num6.png,0941c_num3.png,1
4474,0039a_num2.png,0039c_num1.png,1
4475,0458a_num1.png,0476a_num2.png,0
4476,0299a_num2.png,0336a_num1.png,0
4477,0378b_num7.png,0378b_num9.png,1
4478,0797a_num1.png,0816c_num1.png,0
4479,1342a_num2.png,1342a_num3.png,1
4480,0314a_num1.png,0314b_num3.png,1
4481,0200a_num2.png,0200c_num2.png,1
4482,1158a_num1.png,1181b_num4.png,0
4483,0577a_num1.png,0585aa_num1.png,0
4484,0144a_num1.png,0156c_num6.png,0
4485,0605a_num1.png,0609a_num1.png,0
4486,0368a_num1.png,0411c_num3.png,0
4487,0441a_num1.png,0446c_num3.png,0
4488,1114c_num2.png,1114cc_num2.png,1
4489,0537a_num2.png,0537a_num4.png,1
4490,0151a_num1.png,0173a_num2.png,0
4491,1209a_num4.png,1209c_num2.png,1
4492,0178a_num1.png,0178b_num4.png,1
4493,0432a_num1.png,0468b_num3.png,0
4494,0741aa_num1.png,0794b_num1.png,0
4495,0823a_num1.png,0871a_num2.png,0
4496,0407a_num1.png,0439cc_num2.png,0
4497,0337b_num1.png,0337c_num2.png,1
4498,1146a_num3.png,1146c_num2.png,1
4499,0368a_num1.png,0394a_num2.png,0
4500,1343b_num4.png,1343c_num4.png,1
4501,1013a_num1.png,1033b_num2.png,0
4502,1277b_num1.png,1277b_num4.png,1
4503,0414a_num1.png,0471a_num2.png,0
4504,0778a_num1.png,0826a_num5.png,0
4505,0664a_num4.png,0664b_num6.png,1
4506,0570a_num1.png,0590a_num2.png,0
4507,0797a_num1.png,0820a_num1.png,0
4508,0454a_num4.png,0454b_num5.png,1
4509,0286a_num1.png,0339a_num2.png,0
4510,0091a_num2.png,0091c_num4.png,1
4511,0411a_num1.png,0442b_num3.png,0
4512,0994a_num1.png,1039c_num1.png,0
4513,0080c_num3.png,0080c_num5.png,1
4514,0878a_num1.png,0927b_num1.png,0
4515,1220b_num1.png,1244c_num3.png,0
4516,0657a_num1.png,0671a_num1.png,0
4517,0686b_num1.png,0686c_num1.png,1
4518,1301a_num2.png,1301a_num5.png,1
4519,0599a_num1.png,0600a_num1.png,0
4520,1141b_num2.png,1141b_num3.png,1
4521,1011a_num3.png,1011b_num4.png,1
4522,0397a_num1.png,0398b_num3.png,0
4523,0102a_num1.png,0110c_num1.png,0
4524,0338a_num1.png,0351b_num1.png,0
4525,0823a_num1.png,0826a_num2.png,0
4526,1234a_num4.png,1234b_num1.png,1
4527,1352a_num1.png,1411b_num6.png,0
4528,0669b_num1.png,0669b_num3.png,1
4529,0762b_num1.png,0762bb_num2.png,1
4530,1393a_num1.png,1438c_num1.png,0
4531,0578a_num2.png,0578b_num6.png,1
4532,1453a_num1.png,1503c_num3.png,0
4533,1321a_num1.png,1335a_num3.png,0
4534,0812a_num1.png,0828a_num6.png,0
4535,0525b_num1.png,0525c_num1.png,1
4536,0093a_num1.png,0093b_num2.png,1
4537,1084a_num1.png,1093a_num4.png,0
4538,0379a_num3.png,0379b_num1.png,1
4539,0473a_num4.png,0473b_num1.png,1
4540,0672a_num1.png,0699c_num6.png,0
4541,0514a_num2.png,0514b_num5.png,1
4542,0645a_num1.png,0659c_num3.png,0
4543,0474a_num1.png,0513a_num5.png,0
4544,0664a_num1.png,0687b_num5.png,0
4545,1409b_num1.png,1409c_num1.png,1
4546,1173a_num1.png,1198a_num2.png,0
4547,0764c_num1.png,0764c_num2.png,1
4548,1262a_num1.png,1311cc_num2.png,0
4549,0646a_num2.png,0646b_num3.png,1
4550,0733a_num1.png,0736c_num2.png,0
4551,0635c_num2.png,0635c_num4.png,1
4552,0652a_num1.png,0654a_num2.png,0
4553,0949a_num1.png,0959b_num1.png,0
4554,0712a_num1.png,0713c_num2.png,0
4555,0422a_num1.png,0440c_num2.png,0
4556,0048a_num1.png,0048c_num4.png,1
4557,0542a_num1.png,0561b_num1.png,0
4558,1500a_num1.png,1500c_num1.png,1
4559,0102a_num1.png,0145b_num2.png,0
4560,0747a_num4.png,0747c_num3.png,1
4561,1191b_num2.png,1191b_num3.png,1
4562,0635a_num1.png,0642c_num1.png,0
4563,1400aa_num1.png,1400c_num1.png,1
4564,0815a_num3.png,0815b_num2.png,1
4565,0864b_num4.png,0864c_num4.png,1
4566,1215a_num5.png,1215b_num3.png,1
4567,0899a_num1.png,0927b_num2.png,0
4568,1007bb_num2.png,1007bb_num4.png,1
4569,0982a_num1.png,1019c_num2.png,0
4570,1168a_num2.png,1168b_num2.png,1
4571,0541c_num2.png,0541c_num3.png,1
4572,1376b_num2.png,1376c_num4.png,1
4573,1538a_num2.png,1566b_num1.png,0
4574,0276a_num1.png,0304a_num4.png,0
4575,0064a_num1.png,0070c_num4.png,0
4576,0442c_num2.png,0442c_num3.png,1
4577,0455a_num1.png,0465b_num1.png,0
4578,0782a_num2.png,0825c_num6.png,0
4579,0473a_num3.png,0473c_num3.png,1
4580,0308a_num1.png,0328c_num4.png,0
4581,0894b_num2.png,0894c_num4.png,1
4582,1001a_num1.png,1030a_num2.png,0
4583,0256a_num1.png,0256a_num2.png,1
4584,0723a_num1.png,0723b_num2.png,1
4585,0327a_num4.png,0327b_num3.png,1
4586,1302a_num1.png,1334aa_num1.png,0
4587,0060a_num1.png,0117a_num1.png,0
4588,0998a_num1.png,1007aa_num2.png,0
4589,0333a_num1.png,0381a_num5.png,0
4590,0978a_num1.png,1024b_num3.png,0
4591,0671a_num1.png,0715c_num2.png,0
4592,0907a_num5.png,0907b_num1.png,1
4593,0352a_num1.png,0398a_num2.png,0
4594,1228a_num1.png,1257a_num5.png,0
4595,0902b_num2.png,0902c_num5.png,1
4596,0825a_num5.png,0825c_num3.png,1
4597,0568a_num4.png,0568a_num5.png,1
4598,0124a_num5.png,0124b_num6.png,1
4599,0108a_num1.png,0142b_num1.png,0
4600,0137a_num1.png,0152a_num4.png,0
4601,1330c_num7.png,1330c_num8.png,1
4602,0592b_num4.png,0592c_num2.png,1
4603,0094a_num1.png,0121c_num1.png,0
4604,0250a_num4.png,0250c_num3.png,1
4605,1556a_num1.png,1556b_num2.png,1
4606,1000a_num3.png,1000b_num1.png,1
4607,0838a_num1.png,0881aa_num1.png,0
4608,0866a_num1.png,0869c_num1.png,0
4609,0891a_num1.png,0938b_num3.png,0
4610,1467a_num1.png,1515c_num4.png,0
4611,0165a_num1.png,0165b_num2.png,1
4612,0234a_num1.png,0291a_num2.png,0
4613,0820a_num2.png,0820c_num5.png,1
4614,1004a_num1.png,1039c_num4.png,0
4615,0530a_num1.png,0566b_num1.png,0
4616,0428a_num1.png,0478c_num3.png,0
4617,0216b_num3.png,0216c_num5.png,1
4618,1197a_num1.png,1231a_num4.png,0
4619,1404a_num3.png,1404b_num1.png,1
4620,1151a_num1.png,1167b_num1.png,0
4621,0830a_num1.png,0830c_num3.png,1
4622,0534c_num1.png,0554b_num3.png,0
4623,0719a_num2.png,0719c_num2.png,1
4624,1298a_num1.png,1298b_num1.png,1
4625,0468a_num3.png,0468b_num4.png,1
4626,0696a_num1.png,0699b_num3.png,0
4627,0940b_num1.png,0940c_num1.png,1
4628,0744a_num1.png,0748b_num1.png,0
4629,1310a_num2.png,1310b_num2.png,1
4630,0797a_num1.png,0797c_num5.png,1
4631,0677c_num2.png,0677c_num3.png,1
4632,0721a_num1.png,0721c_num2.png,1
4633,0478a_num1.png,0478a_num5.png,1
4634,1524c_num6.png,1524c_num7.png,1
4635,1317b_num6.png,1317c_num4.png,1
4636,0680a_num1.png,0729c_num2.png,0
4637,0754a_num1.png,0768b_num3.png,0
4638,1310c_num2.png,1310c_num3.png,1
4639,0584a_num1.png,0597a_num2.png,0
4640,0188a_num3.png,0188b_num3.png,1
4641,1466a_num1.png,1475c_num3.png,0
4642,0919a_num1.png,0947c_num1.png,0
4643,1249b_num4.png,1249c_num3.png,1
4644,0110a_num5.png,0110b_num3.png,1
4645,0473a_num2.png,0473a_num3.png,1
4646,0970c_num1.png,0970c_num4.png,1
4647,0396b_num1.png,0453b_num1.png,0
4648,1293c_num1.png,1301a_num2.png,0
4649,1146c_num2.png,1146c_num5.png,1
4650,1546a_num1.png,1556b_num1.png,0
4651,1421b_num3.png,1421c_num5.png,1
4652,0626a_num1.png,0626aa_num1.png,1
4653,1240c_num1.png,1240c_num3.png,1
4654,0668a_num1.png,0675a_num3.png,0
4655,1035a_num1.png,1051a_num1.png,0
4656,1505b_num1.png,1558b_num3.png,0
4657,1564b_num5.png,1564c_num2.png,1
4658,0822b_num2.png,0822c_num5.png,1
4659,0941a_num2.png,0941b_num5.png,1
4660,1350c_num2.png,1350c_num4.png,1
4661,0401a_num5.png,0401c_num2.png,1
4662,0005aa_num1.png,0005b_num1.png,1
4663,1082a_num1.png,1111c_num2.png,0
4664,0648a_num1.png,0648c_num1.png,1
4665,1538a_num2.png,1538bb_num1.png,1
4666,0985b_num3.png,0985c_num1.png,1
4667,0192a_num4.png,0192b_num3.png,1
4668,0001a_num4.png,0001a_num5.png,1
4669,1000b_num2.png,1000b_num5.png,1
4670,1381aa_num2.png,1381b_num2.png,1
4671,1349a_num5.png,1349c_num3.png,1
4672,0519a_num1.png,0527a_num3.png,0
4673,0397a_num1.png,0423a_num3.png,0
4674,0948a_num1.png,0985a_num3.png,0
4675,1356a_num1.png,1404b_num1.png,0
4676,1445a_num1.png,1493b_num3.png,0
4677,0890a_num2.png,0890b_num1.png,1
4678,0538a_num2.png,0538b_num2.png,1
4679,0435a_num2.png,0435c_num1.png,1
4680,0559aa_num2.png,0559cc_num1.png,1
4681,0817a_num4.png,0817b_num3.png,1
4682,0746a_num1.png,0759c_num2.png,0
4683,0313a_num4.png,0313b_num2.png,1
4684,1464a_num1.png,1464c_num5.png,1
4685,1008b_num2.png,1008c_num1.png,1
4686,0181a_num1.png,0226c_num2.png,0
4687,1441a_num1.png,1443c_num2.png,0
4688,1069c_num1.png,1105a_num1.png,0
4689,0820a_num1.png,0848b_num4.png,0
4690,0617a_num1.png,0619a_num2.png,0
4691,0549b_num1.png,0566b_num3.png,0
4692,0741aa_num1.png,0751b_num1.png,0
4693,0189a_num1.png,0189a_num4.png,1
4694,0469a_num3.png,0469a_num4.png,1
4695,0332a_num1.png,0376c_num4.png,0
4696,0177a_num1.png,0177bb_num1.png,1
4697,0513a_num1.png,0534c_num2.png,0
4698,0902a_num1.png,0944bb_num1.png,0
4699,0732a_num1.png,0770a_num4.png,0
4700,1179a_num1.png,1234a_num4.png,0
4701,0055a_num1.png,0095b_num2.png,0
4702,0512a_num1.png,0522c_num1.png,0
4703,1057a_num2.png,1057b_num2.png,1
4704,0638a_num1.png,0657b_num4.png,0
4705,1554a_num2.png,1556a_num3.png,0
4706,1055b_num1.png,1070c_num3.png,0
4707,1048a_num1.png,1079b_num4.png,0
4708,1274a_num1.png,1299b_num2.png,0
4709,0737a_num4.png,0737c_num2.png,1
4710,0248a_num1.png,0306b_num2.png,0
4711,1128c_num1.png,1128c_num2.png,1
4712,0834a_num3.png,0834b_num4.png,1
4713,0624a_num1.png,0664b_num6.png,0
4714,1480a_num1.png,1490a_num2.png,0
4715,0629b_num2.png,0629c_num1.png,1
4716,1430c_num1.png,1430c_num6.png,1
4717,0505b_num1.png,0505cc_num1.png,1
4718,0149b_num2.png,0149b_num6.png,1
4719,1127b_num2.png,1127b_num3.png,1
4720,0656a_num6.png,0656b_num3.png,1
4721,1134a_num1.png,1181a_num3.png,0
4722,1042b_num4.png,1042b_num6.png,1
4723,1450a_num1.png,1458a_num3.png,0
4724,0909a_num1.png,0939c_num2.png,0
4725,0848a_num1.png,0848c_num2.png,1
4726,1034a_num1.png,1075c_num3.png,0
4727,0013a_num1.png,0034a_num3.png,0
4728,1162a_num1.png,1190a_num1.png,0
4729,1150a_num1.png,1159c_num1.png,0
4730,0064a_num1.png,0089cc_num1.png,0
4731,0346a_num3.png,0346b_num3.png,1
4732,1031b_num2.png,1031c_num1.png,1
4733,0383a_num1.png,0422b_num4.png,0
4734,1177b_num1.png,1177b_num2.png,1
4735,0692aa_num1.png,0692c_num1.png,1
4736,0340a_num1.png,0393a_num3.png,0
4737,0992a_num1.png,0999b_num4.png,0
4738,0595b_num3.png,0595c_num1.png,1
4739,0981a_num4.png,0981b_num4.png,1
4740,0907b_num2.png,0907b_num4.png,1
4741,0088a_num2.png,0088a_num4.png,1
4742,0118b_num1.png,0135c_num4.png,0
4743,0852a_num1.png,0876b_num1.png,0
4744,1145b_num5.png,1145b_num6.png,1
4745,0021a_num1.png,0029bb_num1.png,0
4746,0771a_num3.png,0817c_num2.png,0
4747,1527aa_num1.png,1527bb_num1.png,1
4748,1113c_num2.png,1113c_num3.png,1
4749,0970a_num1.png,0970a_num2.png,1
4750,1113a_num2.png,1113c_num3.png,1
4751,1129a_num1.png,1146c_num4.png,0
4752,0761a_num2.png,0786c_num4.png,0
4753,0514a_num1.png,0561a_num1.png,0
4754,0328a_num1.png,0353a_num1.png,0
4755,1228a_num4.png,1228c_num4.png,1
4756,0483a_num1.png,0491c_num5.png,0
4757,0816a_num1.png,0841a_num3.png,0
4758,0299a_num2.png,0325a_num5.png,0
4759,1329aa_num2.png,1329cc_num2.png,1
4760,0352a_num2.png,0352a_num3.png,1
4761,0999a_num1.png,1030c_num2.png,0
4762,0175b_num5.png,0175c_num2.png,1
4763,1501a_num1.png,1524b_num4.png,0
4764,0521b_num2.png,0521b_num3.png,1
4765,1333a_num4.png,1333c_num6.png,1
4766,1186a_num1.png,1235b_num3.png,0
4767,1357a_num1.png,1367a_num1.png,0
4768,1030a_num1.png,1030b_num2.png,1
4769,1142a_num3.png,1142b_num2.png,1
4770,1462b_num1.png,1515b_num6.png,0
4771,0747c_num1.png,0747cc_num1.png,1
4772,1228a_num4.png,1228c_num2.png,1
4773,0021bb_num1.png,0021c_num2.png,1
4774,0271a_num2.png,0304b_num1.png,0
4775,0652a_num1.png,0666a_num3.png,0
4776,0706a_num1.png,0715b_num2.png,0
4777,1533a_num2.png,1533b_num1.png,1
4778,0605a_num1.png,0612a_num5.png,0
4779,0308a_num1.png,0321b_num2.png,0
4780,0692a_num1.png,0692cc_num3.png,1
4781,1479a_num3.png,1479b_num1.png,1
4782,1521a_num2.png,1525a_num1.png,0
4783,1069c_num1.png,1069c_num2.png,1
4784,0217d_num5.png,0217f_num2.png,1
4785,0019b_num5.png,0019c_num3.png,1
4786,1211a_num1.png,1264a_num3.png,0
4787,0628c_num1.png,0669b_num1.png,0
4788,1108c_num1.png,1108c_num2.png,1
4789,0639c_num1.png,0666b_num3.png,0
4790,0538a_num1.png,0574b_num2.png,0
4791,0383a_num3.png,0383cc_num1.png,1
4792,0418a_num1.png,0445a_num2.png,0
4793,1086a_num1.png,1104c_num3.png,0
4794,1068a_num1.png,1098b_num3.png,0
4795,0687a_num2.png,0687bb_num1.png,1
4796,1475a_num1.png,1499b_num1.png,0
4797,0042a_num1.png,0094b_num4.png,0
4798,1137a_num1.png,1153a_num2.png,0
4799,0644a_num3.png,0644a_num4.png,1
4800,0646a_num1.png,0646b_num3.png,1
4801,1219a_num1.png,1252a_num3.png,0
4802,0705b_num4.png,0705b_num5.png,1
4803,0967b_num1.png,0997a_num1.png,0
4804,1268a_num1.png,1317b_num8.png,0
4805,0654a_num1.png,0690c_num1.png,0
4806,1189b_num5.png,1189c_num4.png,1
4807,0972a_num1.png,0975b_num3.png,0
4808,0947a_num1.png,0973c_num1.png,0
4809,0557b_num1.png,0598a_num1.png,0
4810,1132b_num2.png,1132c_num1.png,1
4811,0159a_num1.png,0188a_num1.png,0
4812,1273a_num1.png,1317b_num3.png,0
4813,0997a_num6.png,0997b_num4.png,1
4814,1356b_num4.png,1356c_num6.png,1
4815,1071b_num2.png,1071b_num4.png,1
4816,0478a_num1.png,0489c_num2.png,0
4817,1491b_num1.png,1491c_num4.png,1
4818,0178b_num1.png,0178c_num2.png,1
4819,1420a_num1.png,1465a_num5.png,0
4820,1301a_num1.png,1316a_num1.png,0
4821,1296a_num1.png,1324c_num2.png,0
4822,0449a_num1.png,0502c_num1.png,0
4823,1190a_num1.png,1201a_num1.png,0
4824,0227b_num1.png,0254c_num4.png,0
4825,0535b_num1.png,0535c_num3.png,1
4826,0544a_num1.png,0573c_num2.png,0
4827,0565a_num1.png,0598a_num2.png,0
4828,0753a_num1.png,0779b_num2.png,0
4829,1188a_num1.png,1189b_num2.png,0
4830,0829a_num1.png,0836b_num4.png,0
4831,1068a_num2.png,1068b_num1.png,1
4832,0524a_num4.png,0524c_num4.png,1
4833,0146a_num1.png,0154b_num4.png,0
4834,0020a_num1.png,0060a_num2.png,0
4835,1424a_num1.png,1458c_num2.png,0
4836,1111b_num3.png,1111c_num4.png,1
4837,0514b_num5.png,0514c_num3.png,1
4838,1080a_num1.png,1092c_num3.png,0
4839,0762a_num1.png,0803c_num1.png,0
4840,0077a_num1.png,0077b_num1.png,1
4841,0795a_num2.png,0795c_num4.png,1
4842,0521a_num1.png,0521b_num2.png,1
4843,1477b_num4.png,1477c_num3.png,1
4844,1357b_num1.png,1357c_num1.png,1
4845,1166a_num4.png,1166c_num6.png,1
4846,0997a_num4.png,0997b_num4.png,1
4847,0947c_num1.png,0947c_num5.png,1
4848,0484a_num1.png,0538a_num1.png,0
4849,1104a_num1.png,1113c_num3.png,0
4850,1267a_num1.png,1314c_num1.png,0
4851,0858b_num5.png,0858c_num2.png,1
4852,0155a_num1.png,0189a_num4.png,0
4853,1194a_num5.png,1194b_num2.png,1
4854,0470a_num1.png,0504c_num4.png,0
4855,0465a_num1.png,0516c_num5.png,0
4856,0117b_num1.png,0117c_num6.png,1
4857,1448a_num1.png,1479b_num1.png,0
4858,0866a_num1.png,0891b_num1.png,0
4859,1506a_num1.png,1544a_num5.png,0
4860,1170b_num3.png,1170b_num4.png,1
4861,0478c_num3.png,0478c_num6.png,1
4862,1050a_num5.png,1050b_num5.png,1
4863,1321a_num1.png,1321b_num1.png,1
4864,0642a_num1.png,0657b_num1.png,0
4865,1545a_num3.png,1545b_num2.png,1
4866,1394a_num4.png,1394b_num1.png,1
4867,0722a_num1.png,0766a_num1.png,0
4868,0025a_num1.png,0030c_num4.png,0
4869,1334aa_num1.png,1392a_num2.png,0
